round,player_move,ai_move,winner
80702,3.0,3,Draw
80703,2.0,3,AI
80704,2.0,3,AI
80705,2.0,3,AI
80706,2.0,1,Player
80707,2.0,3,AI
80708,3.0,3,Draw
80709,2.0,1,Player
80710,3.0,1,AI
80711,2.0,1,Player
80712,2.0,2,Draw
80713,1.0,1,Draw
80714,1.0,1,Draw
80715,2.0,1,Player
80716,2.0,3,AI
80717,3.0,1,AI
80718,1.0,3,Player
80719,3.0,3,Draw
80720,2.0,3,AI
80721,3.0,1,AI
80722,2.0,3,AI
80723,3.0,1,AI
80724,2.0,3,AI
80725,3.0,2,Player
80726,2.0,2,Draw
80727,1.0,1,Draw
80728,2.0,3,AI
80729,3.0,2,Player
80730,2.0,3,AI
80731,3.0,2,Player
80732,1.0,3,Player
80733,,1,AI
80734,1.0,2,AI
80735,3.0,1,AI
80736,2.0,1,Player
80737,2.0,1,Player
80738,2.0,3,AI
80739,2.0,3,AI
80740,3.0,2,Player
80741,1.0,3,Player
80742,1.0,2,AI
80743,2.0,1,Player
80744,2.0,3,AI
80745,,2,AI
80746,2.0,1,Player
80747,2.0,3,AI
80748,3.0,2,Player
80749,2.0,1,Player
80750,2.0,1,Player
80751,2.0,1,Player
80752,1.0,3,Player
80753,1.0,2,AI
80754,3.0,1,AI
80755,3.0,3,Draw
80756,2.0,1,Player
80757,3.0,3,Draw
80758,2.0,3,AI
80759,2.0,1,Player
80760,2.0,3,AI
80761,3.0,3,Draw
80762,3.0,1,AI
80763,3.0,3,Draw
80764,1.0,1,Draw
80765,2.0,3,AI
80766,3.0,2,Player
80767,3.0,3,Draw
80768,3.0,1,AI
80769,2.0,1,Player
80770,1.0,1,Draw
80771,2.0,1,Player
80772,1.0,1,Draw
80773,3.0,2,Player
80774,2.0,3,AI
80775,1.0,1,Draw
80776,2.0,1,Player
80777,3.0,3,Draw
80778,3.0,2,Player
80779,2.0,3,AI
80780,3.0,3,Draw
80781,2.0,3,AI
80782,2.0,3,AI
80783,3.0,2,Player
80784,2.0,2,Draw
80785,3.0,1,AI
80786,2.0,1,Player
80787,3.0,2,Player
80788,1.0,2,AI
80789,2.0,2,Draw
80790,3.0,2,Player
80791,2.0,3,AI
80792,2.0,2,Draw
80793,3.0,2,Player
80794,2.0,2,Draw
80795,1.0,2,AI
80796,2.0,3,AI
80797,2.0,1,Player
80798,3.0,1,AI
80799,3.0,3,Draw
80800,1.0,1,Draw
80801,3.0,3,Draw
80802,2.0,1,Player
80803,2.0,1,Player
80804,3.0,1,AI
80805,2.0,1,Player
80806,3.0,1,AI
80807,2.0,1,Player
80808,2.0,3,AI
80809,3.0,1,AI
80810,2.0,3,AI
80811,2.0,2,Draw
80812,2.0,2,Draw
80813,3.0,3,Draw
80814,2.0,3,AI
80815,2.0,1,Player
80816,3.0,2,Player
80817,1.0,3,Player
80818,2.0,1,Player
80819,1.0,1,Draw
80820,1.0,1,Draw
80821,3.0,1,AI
80822,3.0,3,Draw
80823,,3,AI
80824,1.0,2,AI
80825,2.0,3,AI
80826,1.0,1,Draw
80827,2.0,1,Player
80828,3.0,1,AI
80829,1.0,3,Player
80830,3.0,1,AI
80831,3.0,3,Draw
80832,2.0,1,Player
80833,2.0,1,Player
80834,2.0,2,Draw
80835,1.0,3,Player
80836,2.0,2,Draw
80837,1.0,1,Draw
80838,1.0,1,Draw
80839,2.0,1,Player
80840,2.0,3,AI
80841,2.0,1,Player
80842,3.0,1,AI
80843,2.0,3,AI
80844,2.0,1,Player
80845,2.0,2,Draw
80846,2.0,1,Player
80847,3.0,1,AI
80848,1.0,3,Player
80849,2.0,2,Draw
80850,2.0,1,Player
80851,1.0,1,Draw
80852,3.0,3,Draw
80853,3.0,2,Player
80854,2.0,3,AI
80855,1.0,1,Draw
80856,1.0,3,Player
80857,2.0,1,Player
80858,2.0,1,Player
80859,3.0,1,AI
80860,2.0,3,AI
80861,1.0,2,AI
80862,3.0,1,AI
80863,3.0,3,Draw
80864,1.0,3,Player
80865,3.0,1,AI
80866,2.0,1,Player
80867,2.0,2,Draw
80868,1.0,2,AI
80869,2.0,1,Player
80870,3.0,1,AI
80871,1.0,3,Player
80872,1.0,1,Draw
80873,1.0,3,Player
80874,1.0,2,AI
80875,1.0,2,AI
80876,3.0,1,AI
80877,2.0,1,Player
80878,1.0,3,Player
80879,1.0,1,Draw
80880,2.0,1,Player
80881,3.0,2,Player
80882,3.0,1,AI
80883,2.0,3,AI
80884,3.0,3,Draw
80885,1.0,3,Player
80886,1.0,1,Draw
80887,1.0,1,Draw
80888,3.0,1,AI
80889,2.0,1,Player
80890,2.0,2,Draw
80891,2.0,1,Player
80892,2.0,2,Draw
80893,2.0,3,AI
80894,2.0,2,Draw
80895,2.0,2,Draw
80896,3.0,1,AI
80897,2.0,1,Player
80898,3.0,3,Draw
80899,3.0,1,AI
80900,2.0,3,AI
80901,2.0,1,Player
80902,1.0,1,Draw
80903,2.0,1,Player
80904,2.0,1,Player
80905,1.0,1,Draw
80906,2.0,2,Draw
80907,3.0,3,Draw
80908,2.0,1,Player
80909,2.0,1,Player
80910,1.0,1,Draw
80911,3.0,1,AI
80912,3.0,3,Draw
80913,3.0,1,AI
80914,2.0,3,AI
80915,3.0,1,AI
80916,3.0,1,AI
80917,3.0,1,AI
80918,3.0,1,AI
80919,1.0,1,Draw
80920,3.0,1,AI
80921,2.0,2,Draw
80922,1.0,1,Draw
80923,1.0,3,Player
80924,2.0,1,Player
80925,3.0,1,AI
80926,3.0,3,Draw
80927,2.0,1,Player
80928,2.0,3,AI
80929,3.0,1,AI
80930,1.0,2,AI
80931,1.0,3,Player
80932,1.0,3,Player
80933,2.0,3,AI
80934,1.0,3,Player
80935,2.0,3,AI
80936,2.0,1,Player
80937,3.0,2,Player
80938,3.0,3,Draw
80939,3.0,3,Draw
80940,3.0,2,Player
80941,2.0,3,AI
80942,3.0,1,AI
80943,1.0,1,Draw
80944,3.0,3,Draw
80945,3.0,3,Draw
80946,1.0,3,Player
80947,2.0,1,Player
80948,2.0,1,Player
80949,2.0,1,Player
80950,3.0,3,Draw
80951,2.0,3,AI
80952,2.0,2,Draw
80953,2.0,2,Draw
80954,3.0,2,Player
80955,1.0,1,Draw
80956,3.0,1,AI
80957,2.0,1,Player
80958,3.0,1,AI
80959,1.0,1,Draw
80960,2.0,1,Player
80961,1.0,2,AI
80962,3.0,1,AI
80963,1.0,1,Draw
80964,1.0,3,Player
80965,2.0,2,Draw
80966,2.0,1,Player
80967,2.0,3,AI
80968,2.0,3,AI
80969,2.0,1,Player
80970,2.0,1,Player
80971,2.0,3,AI
80972,1.0,3,Player
80973,1.0,3,Player
80974,2.0,2,Draw
80975,2.0,3,AI
80976,1.0,1,Draw
80977,2.0,3,AI
80978,3.0,1,AI
80979,2.0,3,AI
80980,2.0,3,AI
80981,1.0,2,AI
80982,1.0,3,Player
80983,3.0,1,AI
80984,2.0,3,AI
80985,3.0,3,Draw
80986,3.0,1,AI
80987,2.0,1,Player
80988,2.0,3,AI
80989,2.0,1,Player
80990,1.0,2,AI
80991,,1,AI
80992,2.0,2,Draw
80993,3.0,1,AI
80994,3.0,1,AI
80995,1.0,1,Draw
80996,1.0,2,AI
80997,,1,AI
80998,1.0,3,Player
80999,1.0,3,Player
81000,1.0,3,Player
81001,2.0,1,Player
81002,1.0,3,Player
81003,3.0,1,AI
81004,2.0,1,Player
81005,3.0,1,AI
81006,3.0,2,Player
81007,2.0,3,AI
81008,1.0,3,Player
81009,2.0,3,AI
81010,1.0,1,Draw
81011,1.0,3,Player
81012,3.0,2,Player
81013,1.0,3,Player
81014,3.0,1,AI
81015,3.0,1,AI
81016,2.0,3,AI
81017,2.0,3,AI
81018,2.0,3,AI
81019,2.0,2,Draw
81020,3.0,2,Player
81021,1.0,3,Player
81022,3.0,3,Draw
81023,1.0,3,Player
81024,2.0,3,AI
81025,1.0,1,Draw
81026,2.0,1,Player
81027,2.0,2,Draw
81028,3.0,1,AI
81029,,3,AI
81030,1.0,3,Player
81031,1.0,3,Player
81032,3.0,1,AI
81033,1.0,3,Player
81034,2.0,3,AI
81035,1.0,3,Player
81036,3.0,3,Draw
81037,3.0,1,AI
81038,2.0,1,Player
81039,3.0,3,Draw
81040,2.0,2,Draw
81041,2.0,1,Player
81042,2.0,3,AI
81043,3.0,1,AI
81044,2.0,2,Draw
81045,3.0,3,Draw
81046,3.0,2,Player
81047,1.0,1,Draw
81048,2.0,3,AI
81049,2.0,3,AI
81050,1.0,1,Draw
81051,2.0,1,Player
81052,2.0,1,Player
81053,2.0,1,Player
81054,1.0,1,Draw
81055,1.0,1,Draw
81056,3.0,3,Draw
81057,2.0,1,Player
81058,3.0,1,AI
81059,2.0,1,Player
81060,1.0,3,Player
81061,2.0,1,Player
81062,2.0,1,Player
81063,2.0,1,Player
81064,3.0,3,Draw
81065,3.0,3,Draw
81066,3.0,3,Draw
81067,2.0,1,Player
81068,3.0,3,Draw
81069,1.0,1,Draw
81070,3.0,1,AI
81071,2.0,3,AI
81072,1.0,3,Player
81073,2.0,3,AI
81074,3.0,1,AI
81075,1.0,2,AI
81076,3.0,1,AI
81077,2.0,1,Player
81078,3.0,2,Player
81079,3.0,1,AI
81080,3.0,3,Draw
81081,2.0,3,AI
81082,2.0,2,Draw
81083,2.0,3,AI
81084,2.0,3,AI
81085,2.0,3,AI
81086,2.0,1,Player
81087,3.0,3,Draw
81088,3.0,1,AI
81089,3.0,3,Draw
81090,3.0,1,AI
81091,2.0,2,Draw
81092,3.0,3,Draw
81093,1.0,1,Draw
81094,3.0,3,Draw
81095,1.0,1,Draw
81096,3.0,3,Draw
81097,2.0,1,Player
81098,2.0,3,AI
81099,3.0,1,AI
81100,3.0,2,Player
81101,1.0,3,Player
81102,,3,AI
81103,2.0,2,Draw
81104,1.0,3,Player
81105,2.0,2,Draw
81106,1.0,3,Player
81107,1.0,3,Player
81108,1.0,1,Draw
81109,1.0,1,Draw
81110,1.0,2,AI
81111,2.0,1,Player
81112,2.0,1,Player
81113,3.0,1,AI
81114,1.0,1,Draw
81115,2.0,2,Draw
81116,2.0,1,Player
81117,2.0,2,Draw
81118,3.0,1,AI
81119,3.0,1,AI
81120,2.0,3,AI
81121,2.0,2,Draw
81122,2.0,3,AI
81123,2.0,3,AI
81124,1.0,2,AI
81125,1.0,1,Draw
81126,1.0,1,Draw
81127,1.0,3,Player
81128,3.0,1,AI
81129,3.0,1,AI
81130,2.0,1,Player
81131,2.0,1,Player
81132,3.0,2,Player
81133,3.0,3,Draw
81134,1.0,2,AI
81135,3.0,2,Player
81136,1.0,1,Draw
81137,1.0,1,Draw
81138,3.0,1,AI
81139,3.0,1,AI
81140,3.0,3,Draw
81141,2.0,3,AI
81142,1.0,3,Player
81143,1.0,1,Draw
81144,1.0,2,AI
81145,2.0,3,AI
81146,2.0,3,AI
81147,3.0,2,Player
81148,3.0,3,Draw
81149,3.0,1,AI
81150,2.0,2,Draw
81151,3.0,1,AI
81152,2.0,3,AI
81153,3.0,1,AI
81154,2.0,3,AI
81155,2.0,3,AI
81156,3.0,3,Draw
81157,2.0,3,AI
81158,1.0,3,Player
81159,1.0,3,Player
81160,2.0,3,AI
81161,2.0,3,AI
81162,3.0,2,Player
81163,1.0,1,Draw
81164,2.0,1,Player
81165,2.0,2,Draw
81166,1.0,1,Draw
81167,2.0,1,Player
81168,1.0,1,Draw
81169,2.0,3,AI
81170,3.0,3,Draw
81171,2.0,1,Player
81172,2.0,1,Player
81173,2.0,3,AI
81174,1.0,3,Player
81175,1.0,2,AI
81176,3.0,2,Player
81177,3.0,2,Player
81178,3.0,1,AI
81179,2.0,2,Draw
81180,2.0,3,AI
81181,1.0,1,Draw
81182,3.0,3,Draw
81183,2.0,2,Draw
81184,1.0,3,Player
81185,2.0,1,Player
81186,3.0,1,AI
81187,1.0,3,Player
81188,,2,AI
81189,1.0,2,AI
81190,1.0,2,AI
81191,2.0,3,AI
81192,3.0,1,AI
81193,3.0,1,AI
81194,1.0,2,AI
81195,3.0,2,Player
81196,2.0,3,AI
81197,2.0,1,Player
81198,2.0,3,AI
81199,2.0,3,AI
81200,2.0,1,Player
81201,2.0,2,Draw
81202,2.0,3,AI
81203,3.0,1,AI
81204,1.0,2,AI
81205,3.0,1,AI
81206,2.0,3,AI
81207,3.0,1,AI
81208,3.0,3,Draw
81209,2.0,1,Player
81210,3.0,1,AI
81211,3.0,1,AI
81212,1.0,1,Draw
81213,3.0,1,AI
81214,2.0,3,AI
81215,1.0,3,Player
81216,3.0,1,AI
81217,3.0,3,Draw
81218,2.0,3,AI
81219,1.0,3,Player
81220,1.0,3,Player
81221,2.0,1,Player
81222,2.0,3,AI
81223,1.0,3,Player
81224,2.0,2,Draw
81225,2.0,1,Player
81226,3.0,3,Draw
81227,3.0,2,Player
81228,1.0,3,Player
81229,2.0,2,Draw
81230,2.0,3,AI
81231,3.0,3,Draw
81232,3.0,3,Draw
81233,3.0,1,AI
81234,1.0,3,Player
81235,1.0,3,Player
81236,3.0,2,Player
81237,2.0,1,Player
81238,3.0,1,AI
81239,3.0,3,Draw
81240,1.0,3,Player
81241,,3,AI
81242,2.0,1,Player
81243,1.0,1,Draw
81244,3.0,3,Draw
81245,2.0,2,Draw
81246,2.0,2,Draw
81247,2.0,1,Player
81248,3.0,3,Draw
81249,1.0,1,Draw
81250,2.0,1,Player
81251,2.0,2,Draw
81252,3.0,3,Draw
81253,2.0,2,Draw
81254,2.0,3,AI
81255,2.0,2,Draw
81256,3.0,1,AI
81257,3.0,3,Draw
81258,2.0,3,AI
81259,1.0,1,Draw
81260,2.0,1,Player
81261,1.0,1,Draw
81262,1.0,3,Player
81263,3.0,3,Draw
81264,2.0,3,AI
81265,1.0,3,Player
81266,3.0,3,Draw
81267,2.0,1,Player
81268,1.0,2,AI
81269,2.0,3,AI
81270,3.0,3,Draw
81271,3.0,3,Draw
81272,2.0,1,Player
81273,1.0,1,Draw
81274,3.0,3,Draw
81275,2.0,3,AI
81276,1.0,3,Player
81277,1.0,1,Draw
81278,2.0,3,AI
81279,2.0,1,Player
81280,3.0,1,AI
81281,2.0,1,Player
81282,2.0,3,AI
81283,2.0,1,Player
81284,2.0,1,Player
81285,3.0,3,Draw
81286,1.0,3,Player
81287,2.0,1,Player
81288,2.0,2,Draw
81289,2.0,3,AI
81290,,2,AI
81291,2.0,2,Draw
81292,3.0,1,AI
81293,2.0,1,Player
81294,3.0,1,AI
81295,2.0,3,AI
81296,1.0,3,Player
81297,2.0,3,AI
81298,3.0,1,AI
81299,1.0,1,Draw
81300,2.0,3,AI
81301,3.0,3,Draw
81302,3.0,3,Draw
81303,1.0,3,Player
81304,2.0,1,Player
81305,2.0,1,Player
81306,2.0,2,Draw
81307,2.0,3,AI
81308,2.0,1,Player
81309,1.0,1,Draw
81310,,3,AI
81311,3.0,1,AI
81312,3.0,3,Draw
81313,3.0,1,AI
81314,2.0,3,AI
81315,2.0,1,Player
81316,3.0,3,Draw
81317,1.0,1,Draw
81318,3.0,1,AI
81319,3.0,3,Draw
81320,3.0,3,Draw
81321,2.0,3,AI
81322,3.0,2,Player
81323,2.0,3,AI
81324,1.0,1,Draw
81325,1.0,1,Draw
81326,2.0,3,AI
81327,1.0,1,Draw
81328,2.0,1,Player
81329,1.0,1,Draw
81330,3.0,3,Draw
81331,2.0,1,Player
81332,2.0,1,Player
81333,,2,AI
81334,2.0,2,Draw
81335,1.0,1,Draw
81336,3.0,3,Draw
81337,2.0,1,Player
81338,1.0,1,Draw
81339,3.0,3,Draw
81340,1.0,3,Player
81341,1.0,1,Draw
81342,2.0,1,Player
81343,2.0,2,Draw
81344,2.0,2,Draw
81345,1.0,1,Draw
81346,3.0,2,Player
81347,2.0,1,Player
81348,3.0,3,Draw
81349,3.0,3,Draw
81350,1.0,3,Player
81351,3.0,1,AI
81352,3.0,3,Draw
81353,3.0,1,AI
81354,1.0,2,AI
81355,3.0,2,Player
81356,2.0,3,AI
81357,3.0,3,Draw
81358,2.0,1,Player
81359,1.0,3,Player
81360,2.0,1,Player
81361,3.0,3,Draw
81362,3.0,1,AI
81363,1.0,3,Player
81364,2.0,1,Player
81365,2.0,3,AI
81366,2.0,3,AI
81367,1.0,1,Draw
81368,1.0,2,AI
81369,2.0,3,AI
81370,2.0,2,Draw
81371,2.0,3,AI
81372,1.0,3,Player
81373,3.0,1,AI
81374,2.0,1,Player
81375,1.0,1,Draw
81376,3.0,3,Draw
81377,2.0,2,Draw
81378,3.0,1,AI
81379,2.0,1,Player
81380,1.0,2,AI
81381,2.0,1,Player
81382,,1,AI
81383,2.0,3,AI
81384,1.0,3,Player
81385,3.0,1,AI
81386,2.0,3,AI
81387,1.0,1,Draw
81388,3.0,1,AI
81389,1.0,3,Player
81390,1.0,1,Draw
81391,2.0,2,Draw
81392,,1,AI
81393,1.0,1,Draw
81394,3.0,1,AI
81395,2.0,3,AI
81396,3.0,3,Draw
81397,1.0,2,AI
81398,1.0,3,Player
81399,2.0,1,Player
81400,2.0,1,Player
81401,1.0,1,Draw
81402,2.0,3,AI
81403,2.0,3,AI
81404,3.0,3,Draw
81405,2.0,1,Player
81406,1.0,3,Player
81407,3.0,1,AI
81408,2.0,1,Player
81409,2.0,1,Player
81410,2.0,3,AI
81411,2.0,3,AI
81412,1.0,1,Draw
81413,2.0,3,AI
81414,1.0,2,AI
81415,2.0,1,Player
81416,2.0,1,Player
81417,3.0,2,Player
81418,2.0,3,AI
81419,1.0,1,Draw
81420,1.0,3,Player
81421,2.0,1,Player
81422,3.0,1,AI
81423,3.0,3,Draw
81424,1.0,1,Draw
81425,2.0,1,Player
81426,3.0,3,Draw
81427,2.0,3,AI
81428,2.0,2,Draw
81429,3.0,3,Draw
81430,1.0,3,Player
81431,2.0,1,Player
81432,1.0,3,Player
81433,2.0,1,Player
81434,2.0,2,Draw
81435,2.0,1,Player
81436,2.0,1,Player
81437,3.0,1,AI
81438,1.0,1,Draw
81439,1.0,3,Player
81440,2.0,3,AI
81441,1.0,1,Draw
81442,2.0,2,Draw
81443,2.0,3,AI
81444,2.0,3,AI
81445,1.0,1,Draw
81446,2.0,2,Draw
81447,3.0,3,Draw
81448,3.0,3,Draw
81449,2.0,2,Draw
81450,3.0,3,Draw
81451,2.0,3,AI
81452,2.0,1,Player
81453,1.0,1,Draw
81454,1.0,3,Player
81455,2.0,1,Player
81456,2.0,1,Player
81457,2.0,2,Draw
81458,2.0,3,AI
81459,1.0,3,Player
81460,2.0,1,Player
81461,2.0,2,Draw
81462,2.0,1,Player
81463,1.0,1,Draw
81464,3.0,1,AI
81465,2.0,3,AI
81466,3.0,2,Player
81467,3.0,1,AI
81468,1.0,3,Player
81469,3.0,3,Draw
81470,1.0,1,Draw
81471,2.0,3,AI
81472,1.0,1,Draw
81473,2.0,2,Draw
81474,1.0,3,Player
81475,2.0,1,Player
81476,1.0,3,Player
81477,3.0,3,Draw
81478,3.0,3,Draw
81479,2.0,3,AI
81480,3.0,1,AI
81481,1.0,3,Player
81482,2.0,1,Player
81483,2.0,1,Player
81484,2.0,1,Player
81485,1.0,1,Draw
81486,2.0,3,AI
81487,2.0,2,Draw
81488,2.0,1,Player
81489,1.0,3,Player
81490,3.0,1,AI
81491,3.0,3,Draw
81492,,1,AI
81493,1.0,3,Player
81494,1.0,1,Draw
81495,2.0,2,Draw
81496,2.0,3,AI
81497,2.0,2,Draw
81498,1.0,3,Player
81499,3.0,1,AI
81500,3.0,3,Draw
81501,1.0,2,AI
81502,3.0,1,AI
81503,2.0,3,AI
81504,1.0,1,Draw
81505,1.0,3,Player
81506,1.0,3,Player
81507,3.0,3,Draw
81508,3.0,2,Player
81509,3.0,3,Draw
81510,3.0,1,AI
81511,2.0,1,Player
81512,2.0,3,AI
81513,2.0,1,Player
81514,1.0,2,AI
81515,2.0,1,Player
81516,1.0,1,Draw
81517,2.0,3,AI
81518,2.0,3,AI
81519,2.0,3,AI
81520,1.0,3,Player
81521,1.0,1,Draw
81522,2.0,1,Player
81523,2.0,1,Player
81524,3.0,1,AI
81525,3.0,3,Draw
81526,3.0,1,AI
81527,3.0,3,Draw
81528,3.0,1,AI
81529,3.0,3,Draw
81530,3.0,2,Player
81531,2.0,2,Draw
81532,1.0,3,Player
81533,2.0,1,Player
81534,2.0,2,Draw
81535,2.0,1,Player
81536,2.0,3,AI
81537,2.0,2,Draw
81538,2.0,1,Player
81539,2.0,1,Player
81540,2.0,3,AI
81541,1.0,2,AI
81542,2.0,3,AI
81543,3.0,1,AI
81544,1.0,1,Draw
81545,2.0,3,AI
81546,2.0,1,Player
81547,1.0,2,AI
81548,3.0,3,Draw
81549,1.0,3,Player
81550,3.0,1,AI
81551,2.0,3,AI
81552,3.0,1,AI
81553,3.0,1,AI
81554,1.0,1,Draw
81555,2.0,1,Player
81556,1.0,1,Draw
81557,1.0,1,Draw
81558,2.0,2,Draw
81559,2.0,2,Draw
81560,3.0,3,Draw
81561,1.0,3,Player
81562,2.0,1,Player
81563,1.0,1,Draw
81564,3.0,1,AI
81565,,1,AI
81566,1.0,2,AI
81567,3.0,3,Draw
81568,3.0,1,AI
81569,2.0,2,Draw
81570,2.0,1,Player
81571,2.0,3,AI
81572,3.0,3,Draw
81573,3.0,2,Player
81574,1.0,3,Player
81575,2.0,1,Player
81576,3.0,3,Draw
81577,3.0,3,Draw
81578,3.0,1,AI
81579,1.0,1,Draw
81580,3.0,2,Player
81581,3.0,3,Draw
81582,3.0,3,Draw
81583,3.0,1,AI
81584,3.0,1,AI
81585,2.0,3,AI
81586,,2,AI
81587,3.0,3,Draw
81588,2.0,3,AI
81589,2.0,1,Player
81590,3.0,2,Player
81591,1.0,1,Draw
81592,1.0,3,Player
81593,3.0,2,Player
81594,2.0,2,Draw
81595,3.0,1,AI
81596,2.0,3,AI
81597,2.0,3,AI
81598,3.0,3,Draw
81599,3.0,1,AI
81600,2.0,2,Draw
81601,2.0,1,Player
81602,3.0,3,Draw
81603,2.0,3,AI
81604,3.0,1,AI
81605,2.0,3,AI
81606,2.0,3,AI
81607,1.0,1,Draw
81608,1.0,3,Player
81609,1.0,3,Player
81610,1.0,1,Draw
81611,3.0,3,Draw
81612,1.0,1,Draw
81613,2.0,1,Player
81614,3.0,1,AI
81615,3.0,1,AI
81616,1.0,1,Draw
81617,1.0,2,AI
81618,2.0,1,Player
81619,2.0,3,AI
81620,2.0,1,Player
81621,2.0,1,Player
81622,2.0,2,Draw
81623,1.0,3,Player
81624,1.0,1,Draw
81625,1.0,3,Player
81626,2.0,3,AI
81627,2.0,1,Player
81628,2.0,1,Player
81629,2.0,1,Player
81630,1.0,1,Draw
81631,3.0,3,Draw
81632,2.0,1,Player
81633,2.0,3,AI
81634,2.0,1,Player
81635,2.0,1,Player
81636,2.0,3,AI
81637,2.0,3,AI
81638,3.0,1,AI
81639,1.0,3,Player
81640,1.0,3,Player
81641,2.0,3,AI
81642,2.0,3,AI
81643,2.0,1,Player
81644,2.0,1,Player
81645,1.0,1,Draw
81646,1.0,2,AI
81647,1.0,1,Draw
81648,2.0,3,AI
81649,2.0,2,Draw
81650,1.0,1,Draw
81651,3.0,1,AI
81652,2.0,1,Player
81653,1.0,3,Player
81654,2.0,1,Player
81655,1.0,2,AI
81656,3.0,3,Draw
81657,2.0,3,AI
81658,3.0,2,Player
81659,3.0,1,AI
81660,1.0,1,Draw
81661,1.0,1,Draw
81662,3.0,3,Draw
81663,1.0,1,Draw
81664,1.0,3,Player
81665,2.0,1,Player
81666,3.0,1,AI
81667,1.0,1,Draw
81668,2.0,2,Draw
81669,,1,AI
81670,3.0,1,AI
81671,3.0,3,Draw
81672,1.0,3,Player
81673,3.0,1,AI
81674,2.0,1,Player
81675,1.0,1,Draw
81676,1.0,1,Draw
81677,2.0,1,Player
81678,2.0,1,Player
81679,2.0,3,AI
81680,2.0,2,Draw
81681,1.0,1,Draw
81682,2.0,1,Player
81683,3.0,3,Draw
81684,2.0,3,AI
81685,2.0,2,Draw
81686,1.0,3,Player
81687,2.0,1,Player
81688,2.0,1,Player
81689,1.0,2,AI
81690,3.0,1,AI
81691,1.0,3,Player
81692,1.0,1,Draw
81693,2.0,1,Player
81694,2.0,1,Player
81695,3.0,2,Player
81696,2.0,3,AI
81697,2.0,2,Draw
81698,3.0,1,AI
81699,3.0,3,Draw
81700,2.0,3,AI
81701,2.0,3,AI
81702,1.0,3,Player
81703,2.0,1,Player
81704,3.0,2,Player
81705,2.0,1,Player
81706,1.0,2,AI
81707,2.0,3,AI
81708,2.0,3,AI
81709,2.0,2,Draw
81710,2.0,1,Player
81711,2.0,1,Player
81712,2.0,3,AI
81713,3.0,1,AI
81714,1.0,1,Draw
81715,2.0,3,AI
81716,2.0,3,AI
81717,,3,AI
81718,3.0,1,AI
81719,1.0,3,Player
81720,3.0,3,Draw
81721,1.0,2,AI
81722,3.0,1,AI
81723,2.0,1,Player
81724,3.0,2,Player
81725,1.0,3,Player
81726,3.0,3,Draw
81727,3.0,3,Draw
81728,2.0,1,Player
81729,2.0,1,Player
81730,3.0,1,AI
81731,2.0,3,AI
81732,2.0,2,Draw
81733,2.0,3,AI
81734,1.0,1,Draw
81735,3.0,3,Draw
81736,3.0,3,Draw
81737,1.0,3,Player
81738,2.0,3,AI
81739,2.0,3,AI
81740,3.0,3,Draw
81741,2.0,3,AI
81742,3.0,2,Player
81743,1.0,2,AI
81744,3.0,3,Draw
81745,1.0,3,Player
81746,1.0,3,Player
81747,1.0,1,Draw
81748,1.0,3,Player
81749,2.0,1,Player
81750,2.0,3,AI
81751,2.0,1,Player
81752,3.0,1,AI
81753,,3,AI
81754,2.0,1,Player
81755,1.0,1,Draw
81756,2.0,3,AI
81757,2.0,2,Draw
81758,2.0,3,AI
81759,3.0,2,Player
81760,2.0,1,Player
81761,2.0,3,AI
81762,2.0,1,Player
81763,3.0,1,AI
81764,2.0,1,Player
81765,3.0,1,AI
81766,3.0,3,Draw
81767,3.0,2,Player
81768,1.0,3,Player
81769,3.0,2,Player
81770,2.0,3,AI
81771,3.0,3,Draw
81772,2.0,2,Draw
81773,2.0,3,AI
81774,1.0,3,Player
81775,2.0,3,AI
81776,2.0,3,AI
81777,1.0,1,Draw
81778,1.0,1,Draw
81779,1.0,3,Player
81780,1.0,3,Player
81781,3.0,1,AI
81782,1.0,2,AI
81783,2.0,3,AI
81784,1.0,3,Player
81785,2.0,3,AI
81786,1.0,3,Player
81787,3.0,3,Draw
81788,2.0,2,Draw
81789,2.0,1,Player
81790,1.0,3,Player
81791,1.0,3,Player
81792,3.0,3,Draw
81793,2.0,3,AI
81794,3.0,2,Player
81795,2.0,3,AI
81796,1.0,3,Player
81797,1.0,3,Player
81798,1.0,3,Player
81799,3.0,3,Draw
81800,1.0,1,Draw
81801,2.0,2,Draw
81802,1.0,3,Player
81803,3.0,3,Draw
81804,3.0,1,AI
81805,3.0,2,Player
81806,3.0,2,Player
81807,2.0,3,AI
81808,2.0,1,Player
81809,2.0,1,Player
81810,1.0,3,Player
81811,3.0,1,AI
81812,1.0,1,Draw
81813,1.0,1,Draw
81814,3.0,3,Draw
81815,2.0,1,Player
81816,,2,AI
81817,3.0,3,Draw
81818,1.0,1,Draw
81819,3.0,3,Draw
81820,3.0,1,AI
81821,3.0,3,Draw
81822,1.0,1,Draw
81823,1.0,3,Player
81824,2.0,1,Player
81825,3.0,1,AI
81826,2.0,1,Player
81827,2.0,3,AI
81828,2.0,2,Draw
81829,1.0,2,AI
81830,2.0,2,Draw
81831,1.0,2,AI
81832,3.0,3,Draw
81833,3.0,3,Draw
81834,2.0,2,Draw
81835,2.0,1,Player
81836,2.0,3,AI
81837,1.0,2,AI
81838,3.0,3,Draw
81839,2.0,2,Draw
81840,3.0,3,Draw
81841,3.0,3,Draw
81842,3.0,3,Draw
